,Var1,Freq
25968,Gm25495,1
25972,Gm25502,1
25973,Gm25506,1
25976,Gm25562,1
25977,Gm25588,1
25980,Gm25608,1
25982,Gm25611,1
25984,Gm25614,1
25985,Gm25615,1
25987,Gm25618,1
25989,Gm25622,1
25990,Gm25628,1
25998,Gm25670,1
26000,Gm25716,1
26008,Gm25760,1
26009,Gm25761,1
26010,Gm25762,1
26013,Gm25771,1
26014,Gm25781,1
26015,Gm25788,1
26016,Gm25790,1
26018,Gm25805,1
26019,Gm25816,1
26028,Gm25881,1
26034,Gm25917,1
26040,Gm26012,1
26043,Gm26021,1
26044,Gm26029,1
26045,Gm26032,1
26048,Gm26048,1
26050,Gm26058,1
26051,Gm26061,1
26052,Gm26070,2
26053,Gm26071,1
26054,Gm26080,1
26055,Gm26081,1
26057,Gm26088,1
26059,Gm26100,1
26063,Gm26147,1
26068,Gm26188,1
26070,Gm26201,1
26073,Gm26245,1
26075,Gm26273,1
26079,Gm26289,1
26080,Gm26297,1
26081,Gm26307,1
26082,Gm26316,1
26083,Gm26328,1
26084,Gm26337,1
26087,Gm26343,1
26088,Gm26347,1
26091,Gm26367,1
26098,Gm26402,2
26100,Gm26411,2
26102,Gm26416,1
26103,Gm26417,1
26105,Gm26422,1
26107,Gm26432,1
26109,Gm26436,1
26110,Gm26440,1
26113,Gm26454,1
26114,Gm26468,1
26115,Gm26489,1
26116,Gm26490,1
26118,Gm26498,1
26121,Gm26504,1
26122,Gm26505,1
26126,Gm26550,1
26127,Gm26560,1
26131,Gm26574,1
26134,Gm266,1
26136,Gm26608,1
26138,Gm26627,1
26139,Gm26628,1
26140,Gm26633,1
26141,Gm26644,1
26142,Gm26666,1
26145,Gm26698,1
26147,Gm26708,1
26149,Gm26725,1
26153,Gm26763,2
26158,Gm26799,1
26165,Gm26878,1
26168,Gm26893,1
26173,Gm26947,1
26178,Gm27008,1
26181,Gm27177,1
26182,Gm27197,1
26184,Gm27204,1
26186,Gm27211,1
26187,Gm27222,1
26188,Gm27230,2
26190,Gm27246,1
26193,Gm2788,1
26195,Gm28076,2
26196,Gm28077,1
26197,Gm28111,1
26203,Gm28375,1
26209,Gm28516,2
26210,Gm2854,1
26214,Gm28782,1
26221,Gm28888,1
26225,Gm29010,1
26226,Gm29040,1
26228,Gm29152,1
26231,Gm29230,2
26234,Gm29371,1
26235,Gm29480,1
26241,Gm29630,1
26243,Gm29678,1
26244,Gm29682,1
26245,Gm29683,1
26248,Gm29720,1
26250,Gm29735,1
26252,Gm2977,1
26253,Gm29770,1
26255,Gm29796,1
26257,Gm29801,1
26258,Gm29802,1
26260,Gm29805,1
26263,Gm29826,1
26265,Gm29836,1
26266,Gm29843,1
26267,Gm29854,1
26271,Gm29874,1
26272,Gm29878,1
26277,Gm29895,1
26282,Gm29909,1
26284,Gm29915,1
26286,Gm29922,2
26287,Gm29926,1
26300,Gm29994,1
26302,Gm29999,1
26305,Gm30003,1
26306,Gm30005,1
26316,Gm30064,1
26319,Gm30084,1
26323,Gm30108,1
26328,Gm30132,1
26329,Gm30134,1
26330,Gm30135,2
26331,Gm30139,1
26336,Gm30154,1
26341,Gm30193,1
26343,Gm30209,1
26346,Gm30214,1
26347,Gm30215,1
26348,Gm30217,1
26349,Gm30225,1
26350,Gm30230,1
26355,Gm30247,2
26356,Gm30255,1
26364,Gm30294,1
26366,Gm30298,2
26371,Gm30320,1
26374,Gm30327,1
26380,Gm30367,1
26382,Gm30370,1
26386,Gm30395,1
26400,Gm30446,2
26403,Gm30453,1
26406,Gm30461,1
26409,Gm30472,1
26410,Gm30474,1
26414,Gm30498,2
26417,Gm30510,1
26420,Gm30524,1
26422,Gm30529,1
26423,Gm30536,1
26427,Gm30554,1
26428,Gm30556,1
26440,Gm30586,1
26448,Gm30645,1
26452,Gm30662,1
26453,Gm30665,1
26454,Gm30668,1
26456,Gm30688,1
26459,Gm30694,1
26461,Gm30699,1
26464,Gm30712,1
26466,Gm30714,1
26468,Gm30719,1
26470,Gm30725,1
26475,Gm30735,2
26477,Gm30745,2
26481,Gm30761,1
26482,Gm30762,1
26484,Gm30771,2
26490,Gm30798,1
26492,Gm30806,1
26494,Gm30821,1
26495,Gm30823,1
26499,Gm30847,1
26510,Gm30912,1
26511,Gm30914,1
26512,Gm30928,1
26514,Gm30936,1
26521,Gm30967,1
26527,Gm31003,1
26530,Gm31011,1
26540,Gm31069,1
26542,Gm31088,2
26543,Gm31089,1
26545,Gm31091,1
26553,Gm31129,1
26554,Gm31135,1
26555,Gm31138,1
26557,Gm31155,1
26558,Gm31160,1
26560,Gm31179,1
26561,Gm31183,1
26568,Gm31231,1
26573,Gm31249,1
26574,Gm31253,2
26575,Gm31262,2
26576,Gm31265,1
26578,Gm31271,1
26580,Gm31286,1
26582,Gm31289,1
26586,Gm31304,1
26592,Gm3134,1
26595,Gm31373,1
26598,Gm31401,1
26599,Gm31406,1
26602,Gm31413,1
26603,Gm31416,1
26604,Gm31418,1
26606,Gm31427,1
26608,Gm31437,1
26609,Gm31438,1
26611,Gm31447,1
26618,Gm31485,1
26619,Gm31486,3
26629,Gm31536,1
26633,Gm31562,1
26637,Gm31569,1
26638,Gm31573,1
26640,Gm31596,1
26641,Gm31601,1
26642,Gm31603,1
26643,Gm31606,1
26645,Gm31612,1
26655,Gm31632,1
26656,Gm31636,1
26660,Gm31641,1
26665,Gm31657,1
26666,Gm31665,1
26669,Gm31688,1
26671,Gm31701,1
26672,Gm31707,1
26673,Gm31714,1
26675,Gm31720,1
26687,Gm31769,1
26689,Gm31785,1
26690,Gm31786,2
26691,Gm31791,1
26692,Gm31796,1
26698,Gm31830,1
26699,Gm31832,1
26700,Gm31834,1
26711,Gm31884,2
26713,Gm31893,1
26722,Gm31945,1
26728,Gm31987,1
26729,Gm31990,1
26732,Gm32006,2
26733,Gm32009,1
26738,Gm32023,1
26740,Gm32028,1
26741,Gm32038,1
26746,Gm32063,1
26748,Gm32070,1
26749,Gm32073,1
26752,Gm32099,1
26753,Gm32100,1
26756,Gm32119,1
26757,Gm32123,1
26759,Gm32133,1
26768,Gm32190,1
26770,Gm32197,1
26771,Gm32199,1
26780,Gm32245,1
26785,Gm3227,1
26796,Gm32316,1
26797,Gm32317,1
26798,Gm32319,1
26799,Gm32327,1
26800,Gm32328,1
26802,Gm32334,1
26804,Gm32341,1
26809,Gm32356,1
26810,Gm32360,1
26812,Gm32370,1
26815,Gm32378,1
26818,Gm32382,1
26823,Gm32398,1
26826,Gm32404,1
26829,Gm32412,1
26832,Gm32422,1
26834,Gm32434,1
26835,Gm32438,1
26836,Gm32441,1
26838,Gm32443,2
26842,Gm32465,1
26843,Gm32470,1
26845,Gm32473,1
26846,Gm32474,2
26850,Gm32485,1
26857,Gm32513,1
26858,Gm32518,1
26860,Gm32528,1
26862,Gm32544,1
26866,Gm32551,1
26867,Gm32556,1
26868,Gm32558,1
26871,Gm32573,1
26872,Gm32574,1
26876,Gm32591,1
26890,Gm32656,1
26896,Gm32678,1
26898,Gm32680,1
26907,Gm32701,1
26908,Gm32703,1
26910,Gm32718,2
26917,Gm32742,1
26921,Gm32758,1
26922,Gm32764,1
26923,Gm32769,1
26926,Gm32788,1
26929,Gm32795,1
26931,Gm32803,1
26936,Gm32824,1
26942,Gm32836,1
26944,Gm32839,1
26946,Gm32845,1
26947,Gm32849,1
26948,Gm3285,1
26957,Gm32908,1
26960,Gm32915,1
26961,Gm32916,1
26964,Gm32925,2
26968,Gm32943,1
26971,Gm32952,1
26975,Gm32980,1
26978,Gm32997,1
26979,Gm32998,1
26980,Gm33010,2
26981,Gm33016,1
26982,Gm33017,1
26983,Gm33022,1
26984,Gm33024,2
26986,Gm33027,2
26989,Gm33031,1
26990,Gm33033,1
26991,Gm33040,1
26993,Gm33043,1
26995,Gm33051,1
26997,Gm33061,1
26999,Gm33078,2
27000,Gm33084,1
27004,Gm33105,1
27006,Gm33118,1
27011,Gm33141,1
27012,Gm33143,1
27013,Gm33151,1
27014,Gm33152,1
27024,Gm33197,1
27025,Gm33199,1
27026,Gm33200,1
27029,Gm33222,1
27031,Gm33236,1
27032,Gm33239,1
27034,Gm33243,1
27036,Gm33248,1
27038,Gm3325,1
27041,Gm33262,1
27049,Gm33292,1
27052,Gm33301,2
27054,Gm3331,2
27055,Gm33315,2
27059,Gm33336,1
27061,Gm33351,1
27062,Gm33353,1
27065,Gm33368,1
27066,Gm33371,1
27068,Gm33381,2
27069,Gm33388,1
27072,Gm33401,1
27073,Gm33408,1
27075,Gm33412,1
27081,Gm33440,1
27082,Gm33442,1
27086,Gm33454,1
27087,Gm33457,1
27092,Gm33480,1
27094,Gm33483,1
27097,Gm33489,1
27098,Gm33496,1
27099,Gm33502,1
27101,Gm33519,1
27104,Gm33532,1
27109,Gm33555,1
27111,Gm33562,1
27114,Gm33566,1
27115,Gm33570,3
27117,Gm33576,1
27118,Gm33579,1
27125,Gm33607,1
27126,Gm33610,2
27129,Gm33620,1
27135,Gm33633,1
27143,Gm33674,1
27144,Gm33675,1
27146,Gm33684,1
27149,Gm33694,2
27151,Gm33701,1
27156,Gm33720,1
27158,Gm33725,1
27162,Gm33733,1
27163,Gm33734,1
27164,Gm33739,1
27167,Gm33752,2
27168,Gm33756,2
27170,Gm33774,1
27171,Gm33781,1
27172,Gm33799,1
27174,Gm33803,1
27175,Gm33814,1
27176,Gm33817,1
27177,Gm33821,1
27180,Gm33829,1
27186,Gm33847,1
27187,Gm33857,1
27190,Gm33880,1
27191,Gm33886,1
27192,Gm33887,2
27193,Gm33889,1
27196,Gm33914,2
27204,Gm33970,1
27216,Gm34017,1
27217,Gm3402,2
27219,Gm34030,1
27220,Gm34032,1
27221,Gm34035,1
27222,Gm34038,2
27224,Gm34049,1
27229,Gm34074,1
27230,Gm34077,1
27233,Gm34084,1
27234,Gm3409,2
27243,Gm34144,1
27244,Gm34145,2
27252,Gm34198,2
27254,Gm34213,1
27255,Gm34215,1
27260,Gm34245,1
27262,Gm34252,3
27267,Gm34269,2
27270,Gm34284,1
27271,Gm34286,1
27273,Gm34293,2
27275,Gm34297,1
27276,Gm34298,1
27278,Gm34301,1
27280,Gm34316,2
27284,Gm34325,1
27285,Gm34326,1
27290,Gm34337,1
27296,Gm34370,1
27300,Gm34402,1
27301,Gm34403,1
27305,Gm34413,1
27307,Gm34419,2
27308,Gm34424,1
27315,Gm34474,1
27316,Gm34481,1
27320,Gm34500,2
27321,Gm34502,3
27324,Gm34513,1
27327,Gm34533,1
27331,Gm34544,1
27332,Gm34545,1
27333,Gm34548,1
27336,Gm34561,1
27340,Gm3458,1
27341,Gm34582,1
27343,Gm34584,1
27347,Gm34593,1
27349,Gm34605,1
27353,Gm34616,1
27354,Gm34618,2
27359,Gm34629,2
27360,Gm34630,1
27362,Gm34646,2
27364,Gm34651,1
27369,Gm34666,1
27370,Gm34667,2
27372,Gm34675,1
27373,Gm34678,1
27376,Gm34698,2
27381,Gm34718,1
27382,Gm34719,2
27391,Gm34746,1
27394,Gm34759,1
27395,Gm34764,1
27396,Gm34766,2
27397,Gm34768,1
27401,Gm34795,2
27405,Gm34837,1
27413,Gm34872,1
27414,Gm34873,1
27415,Gm34874,1
27416,Gm34878,1
27420,Gm34895,2
27425,Gm34922,2
27432,Gm34952,2
27434,Gm34960,1
27435,Gm34962,1
27436,Gm34965,1
27439,Gm34974,2
27444,Gm34996,1
27445,Gm34997,1
27448,Gm35023,1
27450,Gm35028,1
27454,Gm35058,1
27455,Gm35063,1
27462,Gm35102,1
27463,Gm35104,1
27464,Gm35105,1
27465,Gm35110,1
27468,Gm35123,1
27471,Gm35141,1
27472,Gm35145,1
27473,Gm35147,2
27476,Gm35155,1
27480,Gm35163,1
27481,Gm35165,1
27485,Gm35182,1
27486,Gm35187,1
27487,Gm3519,1
27488,Gm35190,2
27490,Gm35216,1
27491,Gm35218,1
27494,Gm35223,1
27496,Gm35236,1
27497,Gm35239,1
27499,Gm35242,1
27506,Gm35291,1
27507,Gm35305,1
27508,Gm35307,1
27512,Gm35333,1
27520,Gm35364,1
27521,Gm35367,1
27522,Gm35371,1
27526,Gm35383,1
27527,Gm35395,1
27528,Gm35396,1
27530,Gm35400,1
27532,Gm35413,1
27534,Gm35424,1
27536,Gm35433,1
27537,Gm35444,1
27538,Gm35446,1
27539,Gm35449,1
27541,Gm35454,1
27543,Gm35457,2
27544,Gm35460,1
27546,Gm35474,1
27549,Gm35502,2
27550,Gm35510,1
27552,Gm35525,1
27553,Gm35529,1
27556,Gm35534,1
27557,Gm35535,1
27561,Gm35542,1
27564,Gm35554,1
27567,Gm35572,1
27568,Gm35576,1
27569,Gm35578,1
27572,Gm35582,1
27579,Gm35610,1
27586,Gm35634,1
27589,Gm35680,1
27591,Gm35682,1
27592,Gm35688,1
27594,Gm35699,1
27596,Gm35710,2
27599,Gm35719,1
27605,Gm35750,1
27607,Gm35768,1
27608,Gm35771,1
27609,Gm35772,2
27613,Gm35785,1
27627,Gm35864,2
27629,Gm35867,2
27630,Gm3587,1
27632,Gm35881,1
27636,Gm35887,1
27637,Gm35888,1
27639,Gm35891,1
27640,Gm35899,1
27641,Gm35900,1
27642,Gm35907,1
27643,Gm35920,1
27644,Gm35930,1
27647,Gm35936,1
27650,Gm35948,1
27651,Gm35957,1
27661,Gm36004,1
27664,Gm36017,1
27666,Gm36024,1
27667,Gm36026,1
27673,Gm36048,1
27674,Gm36056,1
27677,Gm36065,1
27678,Gm36084,1
27679,Gm36086,1
27681,Gm36102,2
27683,Gm36117,1
27685,Gm36120,1
27686,Gm36128,1
27689,Gm36140,2
27690,Gm36141,1
27692,Gm36153,1
27693,Gm36154,1
27694,Gm36156,1
27698,Gm36166,1
27700,Gm36168,1
27706,Gm36187,1
27708,Gm36194,2
27711,Gm36218,1
27712,Gm36221,1
27715,Gm36225,1
27718,Gm36234,1
27720,Gm36252,1
27722,Gm36263,1
27723,Gm36267,1
27732,Gm36318,1
27735,Gm36356,1
27740,Gm36367,1
27743,Gm36380,1
27744,Gm36386,1
27745,Gm36389,1
27752,Gm36426,1
27755,Gm36431,1
27757,Gm36440,1
27770,Gm36493,1
27775,Gm36502,1
27777,Gm36513,1
27780,Gm36521,1
27781,Gm36528,1
27791,Gm36560,1
27793,Gm36571,1
27795,Gm36583,1
27797,Gm36590,2
27798,Gm36600,3
27800,Gm36602,1
27804,Gm36617,2
27805,Gm36619,1
27809,Gm36648,1
27814,Gm36675,1
27816,Gm36678,1
27817,Gm36681,2
27819,Gm36703,1
27823,Gm36735,1
27825,Gm36740,1
27828,Gm36748,1
27831,Gm36752,2
27840,Gm36789,1
27852,Gm36834,2
27854,Gm36841,1
27856,Gm36844,1
27857,Gm36853,1
27858,Gm36855,1
27860,Gm36859,1
27865,Gm36877,1
27866,Gm36880,1
27867,Gm36894,1
27869,Gm36902,1
27876,Gm37047,1
27878,Gm3716,1
27880,Gm37323,1
27881,Gm37336,2
27882,Gm3734,1
27885,Gm37435,1
27890,Gm3772,1
27893,Gm37896,1
27896,Gm38171,1
27898,Gm38316,1
27900,Gm38412,1
27906,Gm38425,1
27911,Gm38450,2
27916,Gm38472,1
27917,Gm38487,1
27918,Gm38494,1
27919,Gm38500,1
27921,Gm38509,1
27924,Gm38513,1
27927,Gm38521,1
27929,Gm38528,1
27931,Gm38534,2
27932,Gm38538,1
27935,Gm38555,2
27938,Gm38564,1
27939,Gm38568,1
27943,Gm38593,1
27945,Gm38599,1
27946,Gm38600,1
27948,Gm38603,1
27951,Gm38620,1
27952,Gm38627,1
27957,Gm38649,1
27959,Gm38661,1
27960,Gm38666,1
27961,Gm38687,1
27962,Gm38699,2
27963,Gm38702,1
27965,Gm38727,1
27969,Gm38747,1
27971,Gm38753,1
27973,Gm38791,1
27977,Gm38809,1
27979,Gm38814,2
27980,Gm38819,1
27982,Gm38828,1
27983,Gm38834,1
27985,Gm38843,1
27986,Gm38845,1
27988,Gm38855,1
27991,Gm38864,1
27992,Gm38866,1
27996,Gm38879,1
28007,Gm38925,2
28011,Gm38930,1
28012,Gm38934,1
28013,Gm38946,2
28021,Gm38964,1
28022,Gm38965,1
28026,Gm38978,1
28027,Gm3898,1
28028,Gm38981,1
28030,Gm38984,1
28034,Gm38990,1
28035,Gm38994,1
28036,Gm38999,1
28042,Gm39011,1
28047,Gm39040,2
28048,Gm39041,1
28050,Gm39049,1
28054,Gm39069,1
28056,Gm39071,1
28057,Gm39076,1
28058,Gm39080,1
28062,Gm39091,2
28063,Gm39092,1
28064,Gm39093,1
28065,Gm39101,1
28069,Gm39115,1
28072,Gm39133,1
28076,Gm39147,1
28080,Gm39164,1
28081,Gm39168,2
28083,Gm39172,1
28086,Gm39178,1
28087,Gm39183,1
28091,Gm39204,1
28092,Gm39211,1
28094,Gm39217,1
28095,Gm39218,1
28100,Gm3924,1
28109,Gm39268,1
28115,Gm39286,1
28116,Gm39299,1
28117,Gm39300,1
28123,Gm39323,1
28124,Gm39325,1
28132,Gm39345,1
28138,Gm39361,2
28140,Gm39391,1
28141,Gm39393,1
28142,Gm39394,1
28148,Gm39436,1
28152,Gm39447,2
28153,Gm39452,1
28157,Gm39460,2
28163,Gm39477,1
28166,Gm39482,2
28170,Gm39490,1
28174,Gm39521,1
28181,Gm39575,1
28182,Gm39589,1
28183,Gm39592,1
28187,Gm39607,1
28189,Gm39613,1
28190,Gm39615,1
28193,Gm39627,1
28197,Gm39653,1
28202,Gm39673,2
28205,Gm39676,2
28207,Gm39690,1
28211,Gm39701,1
28212,Gm39704,1
28213,Gm39705,1
28216,Gm39714,1
28220,Gm3973,1
28222,Gm39737,1
28223,Gm39742,2
28224,Gm39745,1
28225,Gm39747,1
28227,Gm39770,1
28234,Gm39790,1
28235,Gm39792,1
28236,Gm39797,1
28237,Gm39799,1
28240,Gm39821,1
28245,Gm39858,2
28250,Gm39874,1
28253,Gm39882,1
28254,Gm39884,1
28258,Gm39910,1
28259,Gm39912,1
28260,Gm39927,1
28261,Gm39928,2
28265,Gm39933,1
28266,Gm39936,1
28267,Gm39941,1
28269,Gm39952,1
28270,Gm39960,1
28277,Gm39991,1
28279,Gm39999,1
28282,Gm40009,1
28283,Gm40011,2
28284,Gm40016,1
28287,Gm40035,1
28291,Gm40043,1
28292,Gm40053,1
28294,Gm40067,1
28296,Gm40084,2
28298,Gm40086,1
28301,Gm40094,1
28304,Gm40106,1
28305,Gm40107,1
28307,Gm40112,1
28308,Gm40116,1
28309,Gm40118,1
28315,Gm40147,1
28317,Gm40158,1
28319,Gm40160,1
28320,Gm40164,2
28321,Gm40166,1
28323,Gm40169,1
28324,Gm40175,1
28327,Gm40182,1
28328,Gm40193,1
28330,Gm40216,2
28331,Gm40229,1
28332,Gm40231,1
28335,Gm40252,1
28337,Gm40261,2
28339,Gm40277,1
28340,Gm40278,1
28342,Gm40286,1
28343,Gm40288,1
28346,Gm40296,1
28348,Gm40307,1
28357,Gm40339,1
28358,Gm40347,1
28360,Gm4035,2
28369,Gm40371,1
28370,Gm40377,1
28371,Gm40378,2
28377,Gm40423,1
28378,Gm40424,2
28382,Gm40441,1
28383,Gm40443,1
28384,Gm40445,1
28395,Gm40487,1
28397,Gm40492,1
28399,Gm40505,1
28407,Gm40562,1
28410,Gm40576,1
28411,Gm40577,2
28415,Gm40610,1
28417,Gm40617,1
28418,Gm40634,1
28419,Gm40635,1
28420,Gm40636,2
28422,Gm40642,1
28423,Gm40644,1
28426,Gm40669,1
28430,Gm40679,2
28432,Gm40684,1
28433,Gm40692,1
28439,Gm40725,1
28440,Gm40726,1
28444,Gm40744,1
28448,Gm40773,1
28449,Gm40775,1
28450,Gm40780,1
28451,Gm40783,1
28452,Gm40785,1
28456,Gm40804,1
28457,Gm40814,1
28461,Gm40832,1
28462,Gm40840,1
28464,Gm40847,2
28465,Gm40857,1
28467,Gm40881,1
28471,Gm40904,1
28474,Gm40917,1
28481,Gm40942,1
28483,Gm40952,1
28486,Gm40962,1
28487,Gm40972,1
28488,Gm40976,1
28490,Gm40982,1
28491,Gm40983,1
28492,Gm40987,1
28494,Gm40996,1
28496,Gm41003,1
28498,Gm41007,1
28499,Gm41025,2
28500,Gm41027,1
28501,Gm41030,2
28503,Gm41032,1
28507,Gm41046,1
28508,Gm41053,1
28509,Gm41054,1
28513,Gm41063,1
28514,Gm41065,1
28516,Gm4107,1
28517,Gm41070,1
28520,Gm41088,1
28522,Gm41101,1
28523,Gm41102,1
28525,Gm41109,1
28527,Gm41111,1
28530,Gm41118,1
28531,Gm41125,1
28533,Gm41131,1
28535,Gm41141,1
28537,Gm41146,1
28538,Gm41147,1
28539,Gm41148,1
28546,Gm41175,1
28547,Gm41177,1
28548,Gm41181,1
28549,Gm41182,1
28551,Gm41192,1
28553,Gm4120,1
28555,Gm41210,1
28557,Gm41217,1
28561,Gm41244,1
28566,Gm41261,1
28569,Gm41286,1
28570,Gm41290,1
28575,Gm41302,1
28576,Gm41303,1
28579,Gm41306,2
28583,Gm41311,1
28585,Gm41334,1
28588,Gm41347,1
28590,Gm41358,1
28592,Gm41362,1
28593,Gm41363,2
28603,Gm41399,1
28606,Gm41406,1
28607,Gm41408,1
28610,Gm41419,1
28618,Gm41451,1
28621,Gm41484,1
28622,Gm41485,1
28623,Gm41492,1
28625,Gm41499,2
28629,Gm41508,1
28630,Gm41509,1
28631,Gm4151,1
28638,Gm41543,1
28639,Gm41546,1
28640,Gm41550,1
28642,Gm41555,1
28644,Gm41559,1
28647,Gm41564,2
28648,Gm41565,1
28649,Gm41577,1
28651,Gm41585,1
28655,Gm41591,2
28656,Gm41597,1
28659,Gm41615,1
28672,Gm41670,1
28673,Gm41672,1
28677,Gm41686,1
28678,Gm41692,1
28684,Gm41702,1
28688,Gm41714,1
28689,Gm41718,1
28693,Gm41741,1
28701,Gm41762,1
28702,Gm41767,1
28706,Gm41784,1
28707,Gm41788,1
28708,Gm41790,1
28712,Gm41805,1
28713,Gm41813,1
28715,Gm41836,1
28716,Gm41842,1
28718,Gm41845,1
28721,Gm41850,1
28725,Gm41862,1
28726,Gm41865,1
28730,Gm41913,1
28733,Gm41923,1
28734,Gm41934,1
28735,Gm41935,1
28740,Gm41956,1
28741,Gm41960,1
28742,Gm41966,1
28743,Gm41969,1
28744,Gm41977,1
28746,Gm41981,1
28748,Gm41996,1
28752,Gm42009,1
28753,Gm42010,1
28757,Gm42019,1
28758,Gm42020,1
28761,Gm42034,1
28765,Gm42059,1
28768,Gm42072,1
28769,Gm42075,1
28772,Gm42081,1
28773,Gm42088,1
28777,Gm42126,1
28779,Gm42129,1
28785,Gm42151,1
28786,Gm42154,1
28787,Gm42155,1
28789,Gm42163,1
28791,Gm42191,1
28793,Gm42204,1
28804,Gm42257,1
28808,Gm42284,1
28809,Gm42288,1
28815,Gm42318,1
28816,Gm42320,1
28821,Gm42332,1
28826,Gm42342,1
28827,Gm42346,1
28828,Gm42350,1
28831,Gm42356,1
28832,Gm42357,1
28833,Gm42358,1
28836,Gm42378,1
28845,Gm42759,1
28851,Gm42935,2
28852,Gm43132,1
28864,Gm44008,1
28867,Gm44040,2
28870,Gm4425,1
28871,Gm44264,1
28874,Gm44507,2
28877,Gm44788,1
28878,Gm44867,1
28880,Gm44968,2
28882,Gm4513,1
28887,Gm45370,1
28891,Gm4553,1
28892,Gm4559,1
28894,Gm45618,1
28896,Gm4565,1
28897,Gm45723,1
28902,Gm45913,1
28906,Gm45928,1
28907,Gm45935,1
28910,Gm45949,1
28911,Gm45966,1
28920,Gm46013,1
28922,Gm46023,1
28923,Gm46029,1
28926,Gm46039,1
28929,Gm46044,1
28933,Gm46059,1
28936,Gm46069,1
28937,Gm46070,1
28938,Gm46071,1
28952,Gm46144,2
28961,Gm46174,1
28971,Gm46246,1
28976,Gm46280,1
28982,Gm46290,2
28984,Gm46300,1
28988,Gm46329,1
28991,Gm46343,2
28992,Gm46346,1
28994,Gm46353,2
28997,Gm46358,1
29001,Gm46371,1
29002,Gm46382,1
29004,Gm46410,1
29005,Gm46423,2
29009,Gm46458,1
29010,Gm46464,1
29011,Gm46466,1
29012,Gm46468,1
29015,Gm46491,2
29016,Gm46502,1
29017,Gm46520,1
29018,Gm46526,2
29022,Gm46536,1
29024,Gm46545,1
29025,Gm46550,1
29027,Gm46558,1
29032,Gm46579,1
29035,Gm46590,2
29036,Gm46591,2
29045,Gm46626,1
29048,Gm46645,1
29049,Gm4665,1
29051,Gm46655,1
29055,Gm46721,1
29056,Gm46722,1
29062,Gm46736,1
29066,Gm46748,1
29069,Gm46757,1
29071,Gm46762,1
29072,Gm46768,2
29073,Gm46772,1
29074,Gm46775,2
29075,Gm46787,1
29083,Gm46816,1
29085,Gm46822,1
29087,Gm46826,1
29100,Gm46887,1
29102,Gm46891,1
29104,Gm46905,2
29105,Gm46910,1
29106,Gm46911,1
29109,Gm46919,1
29111,Gm46921,1
29115,Gm46942,2
29119,Gm46962,1
29127,Gm4718,1
29129,Gm4736,1
29133,Gm47612,1
29134,Gm47629,1
29136,Gm47708,1
29137,Gm47814,1
29139,Gm47889,1
29141,Gm4793,1
29142,Gm47944,1
29143,Gm47978,1
29144,Gm47985,1
29147,Gm48012,1
29149,Gm48071,1
29154,Gm48284,1
29155,Gm48293,1
29157,Gm48355,1
29158,Gm4836,1
29163,Gm48837,1
29165,Gm48923,1
29167,Gm4922,1
29174,Gm49760,1
29175,Gm4981,1
29180,Gm50212,1
29187,Gm50597,1
29188,Gm50602,1
29189,Gm50604,1
29194,Gm50628,1
29198,Gm5088,2
29201,Gm5095,1
29207,Gm51402,1
29209,Gm51404,1
29211,Gm51410,2
29213,Gm51421,1
29217,Gm5144,1
29240,Gm51492,1
29248,Gm5154,1
29250,Gm51547,1
29255,Gm51570,1
29259,Gm51574,1
29261,Gm51586,1
29262,Gm51590,1
29263,Gm51594,1
29264,Gm51595,1
29271,Gm5161,1
29273,Gm51631,1
29276,Gm51644,1
29283,Gm51664,1
29286,Gm51672,1
29288,Gm51681,1
29290,Gm51699,1
29292,Gm51705,1
29296,Gm51741,1
29298,Gm51751,1
29301,Gm51759,1
29303,Gm51780,1
29304,Gm51787,1
29306,Gm51792,1
29308,Gm51795,1
29313,Gm51808,1
29322,Gm51872,1
29328,Gm51891,1
29331,Gm51898,1
29333,Gm51901,1
29337,Gm51914,1
29341,Gm51919,1
29349,Gm51937,1
29350,Gm51939,2
29355,Gm51969,1
29356,Gm51985,1
29357,Gm51986,2
29359,Gm51988,2
29362,Gm52002,1
29363,Gm52003,2
29366,Gm52025,2
29372,Gm52050,1
29377,Gm52089,2
29378,Gm52090,1
29379,Gm52092,1
29380,Gm52093,1
29381,Gm52102,1
29382,Gm52104,1
29384,Gm52106,2
29385,Gm52108,2
29388,Gm52116,1
29391,Gm52122,1
29393,Gm52125,1
29399,Gm52133,1
29400,Gm52136,1
29404,Gm52172,1
29409,Gm52179,1
29411,Gm52183,1
29418,Gm52202,2
29420,Gm52214,1
29421,Gm52230,1
29430,Gm52253,1
29431,Gm52261,1
29434,Gm52283,1
29435,Gm52284,2
29440,Gm52301,1
29441,Gm52302,1
29445,Gm52313,1
29446,Gm52318,2
29450,Gm52333,1
29452,Gm52341,1
29454,Gm52344,1
29456,Gm52348,1
29467,Gm52391,1
29471,Gm52402,1
29473,Gm52421,1
29475,Gm52440,1
29477,Gm52482,1
29478,Gm52483,1
29479,Gm52485,1
29489,Gm52524,1
29491,Gm52526,1
29493,Gm52531,1
29497,Gm52555,2
29502,Gm52569,2
29503,Gm52570,1
29505,Gm52604,1
29506,Gm52611,1
29510,Gm52623,1
29513,Gm52634,1
29514,Gm52637,1
29515,Gm52672,1
29516,Gm52674,1
29517,Gm52677,1
29521,Gm52683,1
29524,Gm52688,1
29525,Gm52691,1
29526,Gm52697,1
29534,Gm52709,1
