Gene,Sample1,Sample2,Sample3
5.5006,5.5006,5.1275,221072_at
8.5702,8.5702,7.7055,221073_s_at
4.389,4.389,4.4517,221074_at
4.4169,4.4169,4.7132,221075_s_at
4.2648,4.2648,4.2371,221076_at
5.9357,5.9357,5.914,221077_at
7.6744,7.6744,6.9247,221078_s_at
4.5633,4.5633,4.3421,221079_s_at
6.6118,6.6118,7.4256,221080_s_at
6.5027,6.5027,6.3085,221082_s_at
4.92,4.92,4.346,221083_at
5.4484,5.4484,5.1364,221084_at
5.7808,5.7808,5.098,221085_at
4.2649,4.2649,4.9638,221086_s_at
8.4361,8.4361,7.4292,221087_s_at
4.71,4.71,6.0707,221088_s_at
4.265,4.265,4.2372,221089_at
4.2903,4.2903,4.8474,221091_at
4.4235,4.4235,5.4247,221092_at
4.3651,4.3651,4.2965,221093_at
6.0958,6.0958,6.5039,221094_s_at
5.1536,5.1536,4.2584,221095_s_at
4.4795,4.4795,6.7916,221096_s_at
4.8768,4.8768,6.0302,221097_s_at
4.2651,4.2651,4.2373,221098_x_at
5.1401,5.1401,4.3658,221099_at
5.0505,5.0505,5.4364,221100_at
6.5699,6.5699,6.3436,221101_at
5.1893,5.1893,4.8977,221102_s_at
5.1704,5.1704,5.3014,221103_s_at
6.3954,6.3954,6.2385,221104_s_at
4.4016,4.4016,4.395,221105_at
4.3113,4.3113,5.8298,221106_at
5.4057,5.4057,5.1939,221107_at
4.4326,4.4326,4.2782,221108_at
5.5197,5.5197,5.3135,221109_at
4.6728,4.6728,5.0286,221110_x_at
4.6828,4.6828,4.2374,221111_at
4.9666,4.9666,6.2329,221112_at
6.3283,6.3283,6.4268,221113_s_at
4.2652,4.2652,4.2748,221114_at
4.2653,4.2653,4.6913,221115_s_at
5.6919,5.6919,5.6399,221116_at
4.2654,4.2654,4.2375,221117_at
4.2655,4.2655,4.7042,221118_at
5.8204,5.8204,5.3184,221119_at
5.0745,5.0745,5.8641,221120_at
4.405,4.405,4.5339,221121_at
5.3973,5.3973,4.9974,221122_at
9.9727,9.9727,9.4067,221123_x_at
4.2656,4.2656,4.2376,221124_s_at
7.2134,7.2134,7.9428,221125_s_at
4.4373,4.4373,5.3768,221126_at
4.6661,4.6661,4.2377,221127_s_at
5.5638,5.5638,6.0088,221128_at
5.2145,5.2145,4.4589,221129_at
4.2657,4.2657,4.3002,221130_s_at
5.7845,5.7845,5.9551,221131_at
4.2658,4.2658,4.2377,221132_at
4.266,4.266,4.2378,221133_s_at
4.2661,4.2661,4.2379,221134_at
6.4925,6.4925,6.7528,221135_s_at
5.5669,5.5669,6.4535,221136_at
5.436,5.436,5.2188,221137_at
4.7119,4.7119,4.5126,221138_s_at
6.7737,6.7737,6.7986,221139_s_at
4.5354,4.5354,4.4453,221140_s_at
6.4182,6.4182,6.5441,221141_x_at
6.1686,6.1686,5.6176,221143_at
4.4112,4.4112,4.9925,221144_at
4.2662,4.2662,4.238,221145_at
4.7042,4.7042,5.3458,221146_at
6.1515,6.1515,5.6361,221147_x_at
4.7122,4.7122,5.2328,221148_at
4.2663,4.2663,4.2381,221149_at
4.6154,4.6154,4.2698,221150_at
4.2664,4.2664,5.0372,221151_at
4.5342,4.5342,4.4762,221152_at
4.6253,4.6253,4.9799,221153_s_at
4.899,4.899,4.2382,221154_at
8.0086,8.0086,7.4033,221155_x_at
5.5971,5.5971,5.0417,221156_x_at
4.2665,4.2665,4.7787,221157_s_at
9.8116,9.8116,9.3898,221158_at
4.8295,4.8295,5.0919,221159_at
4.3265,4.3265,4.6433,221160_s_at
5.7016,5.7016,5.5383,221161_at
4.6504,4.6504,5.1197,221162_at
6.193,6.193,4.7225,221163_s_at
5.9307,5.9307,6.7337,221164_x_at
5.9831,5.9831,6.5838,221165_s_at
4.6684,4.6684,4.3627,221166_at
4.9436,4.9436,5.1912,221167_s_at
4.2666,4.2666,4.4519,221168_at
5.2798,5.2798,4.7362,221169_s_at
5.0726,5.0726,4.4446,221170_at
5.4051,5.4051,4.7481,221171_at
4.2667,4.2667,4.2383,221172_at
5.4035,5.4035,5.6235,221173_at
4.2668,4.2668,4.2384,221174_at
4.3343,4.3343,4.265,221175_at
6.7237,6.7237,6.9573,221176_x_at
4.7081,4.7081,4.8829,221177_at
4.2669,4.2669,4.4809,221178_at
4.5635,4.5635,4.5327,221179_at
4.3059,4.3059,4.6052,221180_at
4.267,4.267,4.4835,221181_at
4.814,4.814,4.2385,221182_at
4.3847,4.3847,4.5816,221183_at
5.1329,5.1329,5.1284,221184_at
5.3355,5.3355,6.1563,221185_s_at
4.2671,4.2671,4.4019,221186_at
6.5087,6.5087,5.015,221187_s_at
4.4095,4.4095,6.7964,221188_s_at
6.4268,6.4268,7.2952,221189_s_at
9.2506,9.2506,9.693,221190_s_at
7.6916,7.6916,6.6485,221191_at
7.4734,7.4734,7.005,221192_x_at
9.6712,9.6712,9.7526,221193_s_at
5.3798,5.3798,6.1361,221194_s_at
4.4571,4.4571,4.2386,221195_at
6.1998,6.1998,6.5054,221196_x_at
4.8753,4.8753,6.0188,221197_s_at
4.9164,4.9164,4.2387,221198_at
4.2672,4.2672,4.261,221199_at
4.2673,4.2673,4.2387,221200_at
4.2674,4.2674,4.2388,221201_s_at
4.2675,4.2675,5.1121,221202_at
8.536,8.536,7.7791,221203_s_at
5.7746,5.7746,5.9961,221204_s_at
5.4819,5.4819,5.0622,221205_at
8.0741,8.0741,8.1278,221206_at
6.7941,6.7941,5.6697,221207_s_at
5.9032,5.9032,5.4249,221208_s_at
6.1493,6.1493,6.1018,221209_s_at
4.2676,4.2676,4.5266,221210_s_at
4.8933,4.8933,4.7245,221211_s_at
4.7693,4.7693,4.5774,221212_x_at
5.4633,5.4633,4.8395,221213_s_at
9.2637,9.2637,7.942,221214_s_at
4.3572,4.3572,5.0908,221215_s_at
8.6615,8.6615,8.6828,221216_s_at
5.7009,5.7009,5.0541,221217_s_at
5.579,5.579,6.2403,221218_s_at
8.2059,8.2059,8.1384,221219_s_at
6.018,6.018,6.2489,221220_s_at
7.1654,7.1654,6.7806,221221_s_at
5.5329,5.5329,6.0999,221222_s_at
6.8512,6.8512,6.8258,221224_s_at
4.6947,4.6947,4.2389,221225_at
5.8305,5.8305,5.2124,221226_s_at
4.2677,4.2677,4.3659,221228_s_at
8.8504,8.8504,8.4742,221229_s_at
4.2884,4.2884,4.4346,221231_s_at
5.5872,5.5872,4.3461,221232_s_at
4.2678,4.2678,4.8957,221233_s_at
10.4173,10.4173,10.1788,221234_s_at
11.4535,11.4535,9.4642,221235_s_at
5.422,5.422,6.0453,221236_s_at
4.2679,4.2679,4.5329,221237_s_at
5.3038,5.3038,5.6431,221238_at
5.5331,5.5331,6.3019,221239_s_at
6.0269,6.0269,5.652,221240_s_at
5.8858,5.8858,6.4904,221241_s_at
5.4826,5.4826,5.7314,221242_at
4.95,4.95,5.292,221243_s_at
4.7599,4.7599,5.4105,221244_s_at
7.3528,7.3528,5.5286,221246_x_at
7.1775,7.1775,8.3685,221247_s_at
5.9127,5.9127,5.621,221248_s_at
7.6935,7.6935,6.8688,221249_s_at
9.4119,9.4119,8.0936,221250_s_at
4.7533,4.7533,4.7442,221251_x_at
4.268,4.268,4.2924,221252_s_at
11.2337,11.2337,10.76,221253_s_at
4.2681,4.2681,4.239,221254_s_at
9.36,9.36,8.6302,221255_s_at
6.1507,6.1507,5.4322,221256_s_at
8.088,8.088,7.9378,221257_x_at
6.6501,6.6501,6.1173,221258_s_at
4.4696,4.4696,4.2391,221259_s_at
6.6525,6.6525,5.9056,221260_s_at
8.9491,8.9491,6.2938,221261_x_at
4.9584,4.9584,5.2227,221262_s_at
11.4555,11.4555,11.8338,221263_s_at
9.3181,9.3181,8.7494,221264_s_at
8.4594,8.4594,8.579,221265_s_at
4.3761,4.3761,5.8876,221266_s_at
9.682,9.682,9.3018,221267_s_at
5.2589,5.2589,5.2256,221268_s_at
9.6971,9.6971,9.3089,221269_s_at
6.521,6.521,4.4542,221270_s_at
4.9277,4.9277,5.1445,221271_at
5.0314,5.0314,4.2392,221272_s_at
5.5385,5.5385,5.0793,221273_s_at
5.6757,5.6757,4.9758,221274_s_at
5.3001,5.3001,5.3984,221275_s_at
6.7919,6.7919,5.6455,221276_s_at
6.4494,6.4494,7.1187,221277_s_at
4.306,4.306,4.2393,221278_at
4.336,4.336,4.2394,221279_at
4.2682,4.2682,4.2772,221280_s_at
4.4845,4.4845,4.3084,221281_at
4.2905,4.2905,4.2395,221282_x_at
4.5193,4.5193,5.6927,221283_at
4.6956,4.6956,4.2396,221284_s_at
4.4654,4.4654,4.2396,221285_at
12.4521,12.4521,10.4365,221286_s_at
5.3133,5.3133,4.7789,221287_at
4.8298,4.8298,4.2397,221288_at
4.2683,4.2683,4.2611,221289_at
4.7008,4.7008,5.6145,221290_s_at
4.3446,4.3446,5.2056,221291_at
4.2684,4.2684,4.6209,221292_at
7.3609,7.3609,7.1744,221293_s_at
6.5192,6.5192,5.5909,221294_at
4.612,4.612,4.9987,221295_at
5.5422,5.5422,4.2398,221296_at
6.2694,6.2694,6.871,221297_at
4.3662,4.3662,4.2542,221298_s_at
4.5822,4.5822,5.9436,221299_at
5.4995,5.4995,5.0772,221300_at
5.1468,5.1468,4.4837,221301_at
4.3574,4.3574,5.3483,221302_at
5.0212,5.0212,5.4276,221303_at
5.4891,5.4891,5.6493,221304_at
4.2686,4.2686,4.4642,221305_s_at
5.9281,5.9281,6.4419,221306_at
5.3284,5.3284,5.1333,221307_at
5.4163,5.4163,4.9211,221309_at
4.2687,4.2687,4.4101,221310_at
5.809,5.809,5.9001,221311_x_at
4.2688,4.2688,4.8188,221312_at
4.7372,4.7372,5.1466,221313_at
6.5159,6.5159,5.8918,221314_at
5.488,5.488,6.031,221315_s_at
4.7062,4.7062,4.5764,221316_at
5.5065,5.5065,5.2639,221317_x_at
5.9562,5.9562,6.163,221318_at
4.2689,4.2689,4.8831,221319_at
5.1282,5.1282,4.463,221320_at
4.8736,4.8736,4.2824,221321_s_at
4.269,4.269,4.2526,221322_at
5.0955,5.0955,5.7823,221323_at
5.8495,5.8495,6.3535,221324_at
4.33,4.33,5.1483,221325_at
4.2691,4.2691,4.63,221326_s_at
4.2692,4.2692,4.2798,221327_s_at
4.6328,4.6328,4.8236,221328_at
4.3524,4.3524,5.5029,221329_at
5.2882,5.2882,4.2399,221330_at
4.4484,4.4484,5.2048,221331_x_at
5.7021,5.7021,5.8232,221332_at
4.2693,4.2693,4.561,221333_at
5.0263,5.0263,5.5385,221334_s_at
6.7023,6.7023,6.1392,221335_x_at
4.5075,4.5075,4.4318,221336_at
4.3513,4.3513,4.6477,221337_s_at
4.2959,4.2959,4.24,221338_at
5.1666,5.1666,5.5306,221339_at
4.2694,4.2694,4.3085,221340_at
4.6162,4.6162,4.3043,221341_s_at
5.4251,5.4251,5.5099,221342_at
5.1553,5.1553,4.9018,221343_at
4.7232,4.7232,6.1747,221344_at
4.9166,4.9166,5.0043,221345_at
4.6556,4.6556,5.1965,221346_at
5.2433,5.2433,5.3574,221347_at
4.2695,4.2695,4.2401,221348_at
11.8647,11.8647,11.9327,221349_at
4.2696,4.2696,5.5883,221350_at
4.3243,4.3243,4.2551,221351_at
5.4984,5.4984,5.0477,221352_at
4.2697,4.2697,4.2402,221353_at
4.439,4.439,4.845,221354_s_at
5.1418,5.1418,5.8921,221355_at
4.6905,4.6905,4.6937,221356_x_at
4.6542,4.6542,6.485,221357_at
4.2698,4.2698,5.1515,221358_at
5.3661,5.3661,4.4385,221359_at
4.2699,4.2699,4.2403,221360_s_at
4.4154,4.4154,4.2911,221361_at
4.3345,4.3345,4.2404,221362_at
4.27,4.27,4.2405,221363_x_at
4.2701,4.2701,4.276,221364_at
5.0626,5.0626,5.1946,221365_at
4.2702,4.2702,4.2406,221366_at
5.4844,5.4844,5.7295,221367_at
4.2703,4.2703,4.6714,221368_at
4.3464,4.3464,4.3293,221369_at
5.4801,5.4801,5.5347,221370_at
4.5404,4.5404,4.4941,221371_at
5.139,5.139,5.4428,221372_s_at
4.5779,4.5779,5.0707,221373_x_at
4.4486,4.4486,5.0201,221374_at
4.9502,4.9502,4.5696,221375_at
5.4457,5.4457,5.4945,221376_at
4.3811,4.3811,5.4037,221377_s_at
5.5478,5.5478,6.4212,221378_at
5.0611,5.0611,4.4819,221379_at
4.2704,4.2704,4.4237,221380_at
9.0723,9.0723,9.5967,221381_s_at
6.2335,6.2335,6.1223,221382_at
4.2705,4.2705,4.2651,221383_at
5.1874,5.1874,4.9153,221384_at
4.3933,4.3933,5.1314,221385_s_at
4.9678,4.9678,4.9369,221386_at
6.5678,6.5678,6.3462,221387_at
4.3869,4.3869,4.3777,221388_at
4.2706,4.2706,4.6235,221389_at
4.6058,4.6058,4.6361,221390_s_at
5.3624,5.3624,5.2794,221391_at
4.5411,4.5411,5.7208,221392_at
4.2707,4.2707,4.4085,221393_at
5.4059,5.4059,4.627,221394_at
4.2708,4.2708,4.4905,221395_at
4.2867,4.2867,4.9672,221396_at
4.2709,4.2709,4.5512,221397_at
4.271,4.271,4.2407,221398_at
4.2711,4.2711,4.4454,221399_at
4.2712,4.2712,4.2749,221400_at
5.0613,5.0613,4.4387,221401_at
6.9124,6.9124,7.1827,221402_at
4.2713,4.2713,5.1517,221403_s_at
6.0996,6.0996,5.7447,221404_at
6.0555,6.0555,5.9742,221405_at
4.6839,4.6839,6.1903,221406_s_at
5.6009,5.6009,6.2312,221407_at
4.6164,4.6164,4.6647,221408_x_at
5.1153,5.1153,6.2287,221409_at
4.2715,4.2715,4.3746,221410_x_at
4.2716,4.2716,4.2407,221411_at
4.2717,4.2717,5.4749,221412_at
5.0199,5.0199,5.8983,221413_at
4.938,4.938,5.2379,221414_s_at
5.8755,5.8755,5.4716,221415_s_at
4.9562,4.9562,4.2408,221416_at
4.2718,4.2718,4.2409,221417_x_at
6.0798,6.0798,5.7383,221418_s_at
7.4966,7.4966,8.3413,221419_s_at
4.5355,4.5355,4.68,221420_at
5.7646,5.7646,6.2477,221421_s_at
5.1844,5.1844,5.0123,221422_s_at
5.347,5.347,5.8796,221423_s_at
4.3575,4.3575,4.2864,221424_s_at
7.1014,7.1014,6.8989,221425_s_at
6.3579,6.3579,6.9651,221426_s_at
8.4308,8.4308,8.2381,221427_s_at
6.791,6.791,6.3401,221428_s_at
5.1933,5.1933,5.1218,221429_x_at
5.321,5.321,4.6779,221430_s_at
4.2719,4.2719,4.3671,221431_s_at
8.2472,8.2472,9.1196,221432_s_at
4.5028,4.5028,4.5741,221433_at
9.7797,9.7797,10.9826,221434_s_at
8.1278,8.1278,7.6533,221435_x_at
7.2148,7.2148,6.3602,221436_s_at
7.7001,7.7001,7.6152,221437_s_at
4.272,4.272,4.3062,221438_s_at
4.2721,4.2721,4.7253,221439_at
4.9776,4.9776,4.584,221440_s_at
4.8142,4.8142,4.4644,221441_at
4.8881,4.8881,5.4751,221442_at
5.8405,5.8405,6.0223,221443_x_at
5.3307,5.3307,5.3178,221444_at
4.4192,4.4192,4.241,221445_at
5.5242,5.5242,5.8041,221446_at
4.638,4.638,5.6434,221447_s_at
5.3309,5.3309,5.4152,221448_s_at
4.2722,4.2722,4.7791,221450_x_at
4.8389,4.8389,4.5677,221451_s_at
9.8686,9.8686,9.8961,221452_s_at
5.6174,5.6174,6.165,221453_at
4.2723,4.2723,4.3361,221454_at
4.581,4.581,4.8714,221455_s_at
4.2724,4.2724,4.2411,221456_at
4.8329,4.8329,4.4953,221457_s_at
6.7872,6.7872,5.7649,221458_at
4.3762,4.3762,4.2799,221459_at
5.9151,5.9151,6.6455,221460_at
5.1895,5.1895,5.1172,221461_at
4.976,4.976,5.1823,221462_x_at
4.7403,4.7403,4.2412,221463_at
5.871,5.871,5.7928,221464_at
5.1208,5.1208,6.0637,221465_at
5.4945,5.4945,5.334,221466_at
5.8472,5.8472,5.233,221467_at
4.6084,4.6084,4.5301,221468_at
5.7616,5.7616,5.0026,221469_at
4.2725,4.2725,4.2413,221470_s_at
7.6705,7.6705,7.5583,221471_at
9.3464,9.3464,8.0508,221472_at
10.225,10.225,9.2554,221473_x_at
12.1155,12.1155,12.2684,221474_at
14.8867,14.8867,14.8589,221475_s_at
14.6382,14.6382,14.6032,221476_s_at
8.1305,8.1305,8.0303,221477_s_at
9.6397,9.6397,10.4705,221479_s_at
8.5344,8.5344,8.6572,221480_at
13.063,13.063,13.7837,221481_x_at
10.2162,10.2162,10.5809,221483_s_at
6.5356,6.5356,7.2869,221484_at
4.4354,4.4354,6.1364,221485_at
7.4716,7.4716,8.3613,221486_at
5.8577,5.8577,5.7858,221487_s_at
12.4241,12.4241,12.3121,221488_s_at
5.8374,5.8374,6.628,221489_s_at
8.0659,8.0659,8.7963,221491_x_at
10.1725,10.1725,8.9835,221493_at
13.6601,13.6601,13.4711,221494_x_at
9.8989,9.8989,10.4643,221495_s_at
6.8046,6.8046,7.77,221496_s_at
8.2208,8.2208,7.129,221497_x_at
6.7756,6.7756,6.2927,221498_at
9.8631,9.8631,8.8304,221499_s_at
11.1085,11.1085,10.6992,221500_s_at
12.8448,12.8448,11.5174,221501_x_at
10.3842,10.3842,10.6371,221502_at
9.2907,9.2907,9.7039,221503_s_at
9.7296,9.7296,9.9185,221504_s_at
11.975,11.975,12.0261,221505_at
8.6737,8.6737,8.5097,221506_s_at
6.4958,6.4958,7.1819,221507_at
6.9599,6.9599,6.7144,221508_at
11.5012,11.5012,10.7572,221509_at
7.1809,7.1809,6.4413,221510_s_at
6.4946,6.4946,6.3898,221511_x_at
8.5926,8.5926,8.7505,221512_at
7.4682,7.4682,7.61,221513_s_at
9.333,9.333,9.2754,221515_s_at
7.5572,7.5572,8.7935,221516_s_at
10.1884,10.1884,9.5576,221517_s_at
10.3561,10.3561,9.8205,221518_s_at
7.9845,7.9845,7.9837,221519_at
9.4544,9.4544,10.5797,221520_s_at
10.324,10.324,11.8719,221521_s_at
7.761,7.761,7.5575,221523_s_at
10.2535,10.2535,8.9282,221524_s_at
5.0355,5.0355,4.2637,221525_at
7.4144,7.4144,7.7052,221526_x_at
6.266,6.266,5.1477,221527_s_at
7.2578,7.2578,6.9431,221528_s_at
5.4804,5.4804,5.4442,221529_s_at
4.7217,4.7217,4.2572,221530_s_at
9.9129,9.9129,10.2023,221532_s_at
5.0967,5.0967,6.3517,221533_at
6.7569,6.7569,6.9366,221534_at
9.4371,9.4371,8.8321,221535_at
9.4876,9.4876,8.5538,221536_s_at
6.6729,6.6729,6.8634,221537_at
7.9921,7.9921,4.6826,221538_s_at
7.6544,7.6544,6.7763,221540_x_at
6.0185,6.0185,5.675,221541_at
6.8414,6.8414,6.2326,221542_s_at
7.1768,7.1768,6.0768,221543_s_at
5.5133,5.5133,5.9024,221544_s_at
7.5487,7.5487,7.2876,221545_x_at
6.4007,6.4007,7.142,221546_at
9.9583,9.9583,9.7518,221547_at
6.5753,6.5753,6.5108,221550_at
7.1847,7.1847,7.21,221551_x_at
6.9082,6.9082,6.2059,221553_at
8.2068,8.2068,8.6402,221554_at
5.7292,5.7292,6.388,221555_x_at
5.3703,5.3703,5.0688,221556_at
4.4249,4.4249,4.5195,221557_s_at
10.9625,10.9625,10.1419,221558_s_at
8.05,8.05,7.9853,221559_s_at
6.45,6.45,6.3416,221561_at
7.5705,7.5705,7.7563,221563_at
6.7945,6.7945,6.6253,221564_at
6.2017,6.2017,4.5141,221565_s_at
4.2726,4.2726,4.2414,221566_s_at
8.0875,8.0875,7.7843,221568_s_at
7.3285,7.3285,7.7199,221569_at
9.1371,9.1371,9.6168,221570_s_at
5.7858,5.7858,6.2583,221571_at
6.156,6.156,6.6769,221572_s_at
5.1515,5.1515,5.9269,221573_at
7.3344,7.3344,7.763,221575_at
4.2727,4.2727,4.2415,221576_at
4.2728,4.2728,4.857,221578_at
7.481,7.481,8.2472,221579_s_at
10.8967,10.8967,10.0156,221580_s_at
10.1874,10.1874,9.9574,221581_s_at
4.9303,4.9303,7.7883,221582_at
4.2729,4.2729,5.3486,221583_s_at
4.4826,4.4826,4.515,221584_s_at
4.273,4.273,4.3123,221585_at
7.3762,7.3762,7.1363,221586_s_at
6.6038,6.6038,6.3326,221587_s_at
6.9586,6.9586,7.4719,221588_x_at
6.6753,6.6753,7.1174,221589_s_at
5.5174,5.5174,5.1318,221590_s_at
7.5803,7.5803,8.4146,221591_s_at
4.4391,4.4391,4.2415,221592_at
9.7432,9.7432,8.9989,221593_s_at
4.8541,4.8541,5.443,221594_at
7.4238,7.4238,7.1494,221595_at
6.6197,6.6197,6.7373,221596_s_at
8.2395,8.2395,8.1933,221597_s_at
6.4321,6.4321,7.1444,221598_s_at
8.3117,8.3117,7.6422,221599_at
7.9216,7.9216,7.0113,221600_s_at
9.0876,9.0876,8.0941,221601_s_at
7.4579,7.4579,5.8339,221602_s_at
5.5306,5.5306,6.3184,221603_at
7.2488,7.2488,6.8806,221604_s_at
6.13,6.13,5.0005,221605_s_at
6.8739,6.8739,6.6595,221606_s_at
14.9101,14.9101,14.9003,221607_x_at
4.2998,4.2998,4.2416,221608_at
4.2974,4.2974,4.3405,221609_s_at
6.7621,6.7621,7.312,221611_s_at
5.5487,5.5487,6.6676,221612_at
10.5655,10.5655,11.2443,221613_s_at
5.1954,5.1954,5.1772,221614_s_at
4.6997,4.6997,4.7331,221615_at
7.3698,7.3698,7.4266,221616_s_at
7.0418,7.0418,6.8008,221617_at
5.294,5.294,5.3548,221618_s_at
13.3132,13.3132,13.1049,221619_s_at
8.5498,8.5498,8.7253,221620_s_at
5.1227,5.1227,5.6719,221621_at
8.5682,8.5682,8.8561,221622_s_at
4.3689,4.3689,4.6223,221623_at
5.9844,5.9844,6.254,221624_at
4.8979,4.8979,4.9107,221625_at
6.0524,6.0524,5.8275,221626_at
6.2222,6.2222,6.1165,221627_at
4.417,4.417,4.7559,221628_s_at
7.4693,7.4693,7.7289,221629_x_at
4.2731,4.2731,4.2417,221630_s_at
6.2967,6.2967,6.5566,221631_at
5.6615,5.6615,4.7829,221632_s_at
6.0836,6.0836,7.4609,221633_at
5.8837,5.8837,5.2032,221634_at
6.552,6.552,6.2017,221636_s_at
7.4781,7.4781,8.7688,221637_s_at
5.2061,5.2061,4.3572,221638_s_at
6.2804,6.2804,5.8713,221639_x_at
7.8066,7.8066,8.0543,221640_s_at
5.6671,5.6671,5.8204,221642_at
5.9431,5.9431,6.1134,221643_s_at
5.0037,5.0037,4.6504,221644_s_at
7.5275,7.5275,6.5943,221645_s_at
6.9425,6.9425,5.3563,221646_s_at
8.6056,8.6056,9.8349,221647_s_at
5.7994,5.7994,6.1456,221648_s_at
6.5629,6.5629,6.6598,221649_s_at
5.446,5.446,5.1174,221650_s_at
11.3445,11.3445,14.2242,221651_x_at
8.4289,8.4289,8.0187,221652_s_at
6.5174,6.5174,4.5008,221653_x_at
11.1437,11.1437,11.4891,221654_s_at
5.8559,5.8559,6.2233,221655_x_at
5.7099,5.7099,5.5953,221656_s_at
7.5308,7.5308,8.0608,221657_s_at
5.1288,5.1288,6.0944,221658_s_at
4.4356,4.4356,4.9166,221659_s_at
5.279,5.279,4.8986,221660_at
4.3289,4.3289,5.069,221661_at
4.2732,4.2732,4.2664,221662_s_at
4.8605,4.8605,4.6766,221663_x_at
7.5315,7.5315,7.7456,221664_s_at
4.3169,4.3169,4.6363,221665_s_at
9.0452,9.0452,7.4144,221666_s_at
4.7629,4.7629,4.6691,221667_s_at
4.4316,4.4316,4.2418,221668_s_at
6.8573,6.8573,7.4579,221669_s_at
6.5793,6.5793,6.7989,221670_s_at
11.1335,11.1335,14.1415,221671_x_at
4.2733,4.2733,4.2419,221672_s_at
5.9922,5.9922,5.4668,221673_s_at
5.1004,5.1004,5.1678,221674_s_at
10.8698,10.8698,11.9953,221675_s_at
7.1916,7.1916,9.2589,221676_s_at
8.3498,8.3498,9.5807,221677_s_at
4.3435,4.3435,4.242,221678_at
4.8493,4.8493,4.2421,221679_s_at
6.5808,6.5808,5.7297,221680_s_at
5.7593,5.7593,5.5822,221681_s_at
4.2734,4.2734,4.9872,221682_s_at
6.0239,6.0239,4.825,221683_s_at
5.6558,5.6558,6.4318,221684_s_at
7.2042,7.2042,7.7323,221685_s_at
4.8331,4.8331,5.1763,221686_s_at
5.5582,5.5582,6.3091,221687_s_at
7.4923,7.4923,8.5051,221688_s_at
4.5195,4.5195,6.0781,221690_s_at
13.751,13.751,14.2674,221691_x_at
7.8583,7.8583,7.7394,221692_s_at
6.5916,6.5916,7.4345,221693_s_at
5.5605,5.5605,6.764,221695_s_at
5.3975,5.3975,5.2565,221696_s_at
4.3361,4.3361,4.4153,221697_at
4.2735,4.2735,5.0015,221698_s_at
14.5845,14.5845,14.439,221700_s_at
6.3152,6.3152,6.3728,221701_s_at
8.9922,8.9922,8.9317,221702_s_at
5.0201,5.0201,5.4075,221703_at
9.5536,9.5536,9.5838,221704_s_at
6.6939,6.6939,7.4864,221705_s_at
7.2319,7.2319,7.0901,221706_s_at
4.877,4.877,5.205,221707_s_at
8.3315,8.3315,7.9762,221708_s_at
6.9551,6.9551,5.514,221709_s_at
4.7102,4.7102,4.3824,221710_x_at
9.7684,9.7684,9.9469,221711_s_at
8.8002,8.8002,8.6893,221712_s_at
5.975,5.975,5.9468,221713_s_at
5.277,5.277,5.3986,221714_s_at
4.6469,4.6469,4.6881,221715_at
5.361,5.361,5.6025,221716_s_at
4.9857,4.9857,5.646,221717_at
10.9471,10.9471,9.8277,221718_s_at
4.2737,4.2737,4.2422,221719_s_at
4.2738,4.2738,4.2423,221720_s_at
4.2739,4.2739,4.2424,221721_s_at
4.274,4.274,4.2425,221722_x_at
5.8679,5.8679,6.1526,221723_s_at
4.442,4.442,4.3951,221724_s_at
11.9131,11.9131,11.1185,221725_at
13.6812,13.6812,14.0009,221726_at
11.2964,11.2964,10.6678,221727_at
5.4893,5.4893,5.7686,221728_x_at
4.9284,4.9284,5.1831,221729_at
4.2741,4.2741,4.2426,221730_at
5.3572,5.3572,5.0334,221731_x_at
5.3616,5.3616,6.2523,221733_s_at
7.9553,7.9553,7.1542,221734_at
9.1845,9.1845,9.0267,221735_at
8.5988,8.5988,7.8074,221736_at
8.1556,8.1556,8.5102,221737_at
6.8889,6.8889,6.9942,221738_at
9.1307,9.1307,9.1905,221739_at
5.9946,5.9946,5.885,221740_x_at
8.6045,8.6045,8.0823,221742_at
11.2461,11.2461,10.8157,221743_at
6.3608,6.3608,6.7063,221744_at
6.4937,6.4937,6.8179,221745_at
6.9988,6.9988,7.996,221746_at
6.3184,6.3184,4.2612,221747_at
8.1002,8.1002,5.9755,221748_s_at
10.0611,10.0611,8.8155,221749_at
10.0722,10.0722,9.3507,221751_at
6.4521,6.4521,7.5453,221752_at
6.9217,6.9217,7.4656,221753_at
4.4526,4.4526,4.2427,221754_s_at
7.5036,7.5036,7.8426,221755_at
10.2023,10.2023,7.716,221756_at
6.3815,6.3815,6.7045,221757_at
5.8757,5.8757,7.466,221758_at
4.8807,4.8807,4.7614,221759_at
10.9347,10.9347,9.406,221760_at
7.1926,7.1926,7.1687,221761_at
7.1238,7.1238,6.6886,221762_s_at
7.0561,7.0561,7.7378,221764_at
6.9547,6.9547,5.4947,221765_at
7.2433,7.2433,7.5205,221766_s_at
8.7756,8.7756,8.422,221767_x_at
10.7459,10.7459,9.7675,221768_at
8.1579,8.1579,7.7748,221769_at
6.0077,6.0077,5.8495,221770_at
6.6283,6.6283,7.0811,221771_s_at
6.2583,6.2583,4.5051,221772_s_at
11.0574,11.0574,7.38,221773_at
7.7164,7.7164,8.169,221774_x_at
14.8431,14.8431,14.8892,221775_x_at
9.3636,9.3636,9.7553,221776_s_at
4.9343,4.9343,6.7881,221777_at
8.3742,8.3742,8.0578,221778_at
